Image,Title,Author,Format,Rating,Price,OldPrice,ISBN,CatID,BookID,Year,Position,Status,Description
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6848/9780684827124.jpg,The Song of the Dodo,David Quammen,Paperback,4.5,16.82,21.5,9780684827124,cat30,book17138,1974/11/10,17138,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1987/9780198792987.jpg,Anthropocene: A Very Short Introduction,Erle C. Ellis,Paperback,4.0,8.08,11.4,9780198792987,cat30,book17139,1976/07/12,17139,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8524/9780852429259.jpg,Spring Design and Manufacture,Tubal Cain,Paperback,4.0,7.73,10.3,9780852429259,cat30,book17140,2002/07/02,17140,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0081/9780008184476.jpg,Marcus at Home,Marcus Wareing,Hardback,4.0,20.29,30.9,9780008184476,cat30,book17141,1979/09/09,17141,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1997/9780199737505.jpg,Out of the Mountains,President David Kilcullen,Hardback,4.0,26.38,27.5,9780199737505,cat30,book17142,1983/10/27,17142,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9384/9781938469213.jpg,Wood & Beer,Dick Cantwell,Paperback,4.0,17.05,20.1,9781938469213,cat30,book17143,2007/04/10,17143,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8619/9781861979582.jpg,The Cabaret of Plants,Richard Mabey,Paperback,4.0,13.17,13.9,9781861979582,cat30,book17144,1973/01/08,17144,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7837/9781783781980.jpg,To Be a Machine,Mark O'Connell,Paperback,4.0,9.48,12.9,9781783781980,cat30,book17145,2000/06/22,17145,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7840/9781784042028.jpg,Art of War,Sun Tzu,Hardback,4.0,15.82,18.0,9781784042028,cat30,book17146,2008/03/05,17146,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1437/9780143789390.jpg,Who's Minding the Farm?,Patrice Newell,Paperback,4.5,23.76,25.2,9780143789390,cat30,book17147,1980/09/18,17147,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9987/9780998739953.jpg,Eat What You Watch,Andrew Rea,Hardback,4.5,20.61,24.0,9780998739953,cat30,book17148,2020/09/06,17148,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5800/9781580082983.jpg,Secrets Of The Sommeliers,Jordan MacKay,Hardback,4.0,24.97,33.0,9781580082983,cat30,book17149,1986/06/18,17149,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9106/9781910690086.jpg,Arzak Secrets,Juan Mari Arzak,Hardback,4.0,32.73,37.6,9781910690086,cat30,book17150,1974/01/26,17150,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4714/9780471479390.jpg,Working the Plate,Christopher Styler,Hardback,3.5,27.2,34.8,9780471479390,cat30,book17151,2017/03/15,17151,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099507130.jpg,Bright Earth,Philip Ball,Paperback,4.0,18.07,21.1,9780099507130,cat30,book17152,1988/02/07,17152,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8566/9781856696197.jpg,Fashion Design,Sue Jenkyn Jones,Paperback,4.0,27.35,30.9,9781856696197,cat30,book17153,2020/06/30,17153,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4709/9780470972762.jpg,Nutrition For Dummies,Nigel Denby,Paperback,3.5,16.43,19.2,9780470972762,cat30,book17154,1998/05/01,17154,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1993/9780199340132.jpg,Military Strategy: A Very Short Introduction,Antulio J. Echevarria,Paperback,4.0,7.09,10.3,9780199340132,cat30,book17155,1973/03/16,17155,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7847/9781784759483.jpg,Ask an Astronaut,Tim Peake,Paperback,4.5,10.22,11.4,9781784759483,cat30,book17156,2017/07/09,17156,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4703/9780470380093.jpg,Professional Cake Decorating,Toba M. Garrett,Hardback,4.5,42.36,250.25,9780470380093,cat30,book17157,2003/01/24,17157,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5444/9780544444676.jpg,Atelier Crenn: Metamorphosis of Taste,Dominique Crenn,Hardback,4.0,33.25,48.5,9780544444676,cat30,book17158,1993/01/19,17158,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9115/9781911595694.jpg,Glasshouse Greenhouse,India Hobson,Hardback,4.5,23.55,26.5,9781911595694,cat30,book17159,1975/12/20,17159,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0609/9780060914288.jpg,The Egg and I,Betty MacDonald,Paperback,4.0,12.76,14.1,9780060914288,cat30,book17160,1975/11/14,17160,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5578/9781557880550.jpg,Chassis Engineering Hp1055,Herb Adams,Paperback,4.0,25.75,32.4,9781557880550,cat30,book17161,2003/12/11,17161,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1986/9780198607823.jpg,How Steam Locomotives Really Work,A. J. Goldfinch,Paperback,4.0,10.66,15.0,9780198607823,cat30,book17162,1985/04/10,17162,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9003/9781900322744.jpg,The Fruit Tree Handbook,Ben Pike,Paperback,4.5,21.0,21.1,9781900322744,cat30,book17163,1991/05/24,17163,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0717/9780071790352.jpg,"Gemba Kaizen: A Commonsense Approach to a Continuous Improvement Strategy, Second Edition",Masaaki Imai,Hardback,4.0,29.66,42.79,9780071790352,cat30,book17164,1984/08/23,17164,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4521/9781452134352.jpg,Earth and Space,Nirmala Nataraj,Hardback,4.0,29.71,37.1,9781452134352,cat30,book17165,1973/05/06,17165,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8050/9780805077643.jpg,A Night to Remember,Walter Lord,Paperback,4.0,13.28,15.0,9780805077643,cat30,book17166,1988/02/08,17166,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7811/9781781171714.jpg,Guerilla Days in Ireland - New Edition,Tom Barry,Paperback,4.5,16.35,18.0,9781781171714,cat30,book17167,2011/10/14,17167,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8562/9781856231459.jpg,Earth User's Guide to Teaching Permaculture,Rosemary Morrow,Paperback,4.5,19.5,24.0,9781856231459,cat30,book17168,2000/02/02,17168,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9571/9780957140998.jpg,Craft Beer World,Mark Dredge,Hardback,4.0,19.94,21.1,9780957140998,cat30,book17169,1976/09/03,17169,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6715/9780671537616.jpg,Forever Flying,Bob Hoover,Paperback,4.5,16.25,17.0,9780671537616,cat30,book17170,2000/11/08,17170,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4053/9781405391726.jpg,RHS Pruning Plant by Plant,DK,Paperback,4.0,12.73,13.9,9781405391726,cat30,book17171,2013/08/04,17171,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7603/9780760350478.jpg,Gardening with Chickens,Lisa Steele,Paperback,4.5,15.74,18.0,9780760350478,cat30,book17172,2015/11/03,17172,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6035/9781603586993.jpg,The Lean Farm Guide to Growing Vegetables,Ben Hartman,Paperback,4.5,21.78,27.0,9781603586993,cat30,book17173,1995/03/24,17173,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9373/9780937381342.jpg,German Wheat Beer,Eric Warner,Paperback,4.0,10.09,13.9,9780937381342,cat30,book17174,1974/08/11,17174,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4710/9780471099550.jpg,The Measure of Man and Woman,Alvin R Tilley,Hardback,4.5,64.76,71.2,9780471099550,cat30,book17175,2011/01/30,17175,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9848/9781984824011.jpg,The Essential Oils Diet,Eric Zielinski,Hardback,3.5,19.32,23.0,9781984824011,cat30,book17176,2014/06/09,17176,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7860/9781786076021.jpg,The Way Home,Mark Boyle,Paperback,4.0,16.24,17.0,9781786076021,cat30,book17177,2015/09/02,17177,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4705/9780470568996.jpg,Raising Goats For Dummies,Cheryl K. Smith,Paperback,4.0,14.64,18.2,9780470568996,cat30,book17178,1997/10/24,17178,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751547399.jpg,One Girl And Her Dogs,Emma Gray,Paperback,4.5,8.13,11.4,9780751547399,cat30,book17179,2016/11/05,17179,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0622/9780062206367.jpg,Wine Grapes,Jancis Robinson,Hardback,4.5,152.75,193.5,9780062206367,cat30,book17180,2011/05/24,17180,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4516/9781451608113.jpg,The Case for Mars,Robert Zubrin,Paperback,4.0,16.17,17.0,9781451608113,cat30,book17181,1973/06/18,17181,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9541/9780954124458.jpg,The Lean Toolbox,John Bicheno,Paperback,4.0,17.59,19.5,9780954124458,cat30,book17182,2019/12/18,17182,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4549/9781454931973.jpg,First on the Moon,Rod Pyle,Hardback,4.5,24.44,31.5,9781454931973,cat30,book17183,1977/05/29,17183,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1183/9781118360637.jpg,Managing Innovation,Joe Tidd,Paperback,3.5,55.95,64.99,9781118360637,cat30,book17184,2020/06/10,17184,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4236/9781423602743.jpg,Teardrops and Tiny Trailers,Douglas Keister,Hardback,4.0,18.07,20.1,9781423602743,cat30,book17185,1998/05/28,17185,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/5406/9783540674665.jpg,The Science of Cooking,Peter Barham,Hardback,4.0,48.7,71.95,9783540674665,cat30,book17186,2012/10/28,17186,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141025971.jpg,The Revenge of Gaia,James Lovelock,Paperback,4.0,11.01,13.9,9780141025971,cat30,book17187,1973/01/24,17187,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7433/9781743367575.jpg,The Bee Friendly Garden,Doug Purdie,Paperback,4.5,20.2,23.0,9781743367575,cat30,book17188,1992/08/19,17188,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5267/9781526738165.jpg,British Submarines in Two World Wars,Norman Friedman,Hardback,0.0,59.13,62.2,9781526738165,cat30,book17189,1988/11/16,17189,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8433/9781843362401.jpg,Air Pilot's Manual: Air Law & Meteorology: Volume 2,Dorothy Saul-Pooley,Paperback,3.5,25.25,27.5,9781843362401,cat30,book17190,2014/08/14,17190,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9335/9781933502090.jpg,Fine Art of Cabinetmaking,James Krenov,Paperback,4.5,20.67,26.3,9781933502090,cat30,book17191,1987/11/02,17191,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2311/9780231133128.jpg,Molecular Gastronomy,Herve This,Hardback,4.0,26.95,31.2,9780231133128,cat30,book17192,2011/12/04,17192,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1401/9780140136289.jpg,Structures,J. E. Gordon,Paperback,4.0,13.4,16.0,9780140136289,cat30,book17193,2000/05/03,17193,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8501/9781850107231.jpg,Chevrolet Corvette (68 - 82),J. H. Haynes,Paperback,3.5,24.92,27.5,9781850107231,cat30,book17194,1989/08/20,17194,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6121/9781612120133.jpg,"Chicken Health Handbook, 2nd Edition",Gail Damerow,Paperback,4.5,19.87,21.95,9781612120133,cat30,book17195,1982/08/18,17195,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0617/9780061719523.jpg,The Clockwork Universe,Edward Dolnick,Paperback,4.0,15.57,17.0,9780061719523,cat30,book17196,1992/09/03,17196,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6159/9781615931200.jpg,The Location Sound Bible,Ric Viers,Paperback,4.5,16.21,20.1,9781615931200,cat30,book17197,2000/02/04,17197,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4262/9781426215575.jpg,The Hubble Cosmos,David H. DeVorkin,Hardback,4.5,31.05,43.2,9781426215575,cat30,book17198,1973/01/14,17198,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241977293.jpg,Liquid,Mark A. Miodownik,Hardback,4.0,19.48,21.1,9780241977293,cat30,book17199,1976/06/17,17199,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6055/9781605541211.jpg,Teaching STEM in the Early Years,Sally Moomaw,Paperback,4.0,32.75,40.1,9781605541211,cat30,book17200,2018/02/16,17200,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5914/9781591431022.jpg,Lost Technologies of Ancient Egypt,Christopher Dunn,Paperback,4.0,19.97,26.3,9781591431022,cat30,book17201,2017/08/31,17201,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9856/9780985616908.jpg,"Altered Genes, Twisted Truth",Steven M. Druker,Paperback,4.5,20.11,21.5,9780985616908,cat30,book17202,1982/10/28,17202,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5416/9781541697119.jpg,Unsavory Truth,Marion Nestle,Hardback,3.5,18.09,32.4,9781541697119,cat30,book17203,2002/08/09,17203,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9638/9780963810984.jpg,Your Successful Farm Business,Joel Salatin,Paperback,4.5,21.1,27.0,9780963810984,cat30,book17204,1978/10/29,17204,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6910/9780691004129.jpg,Normal Accidents,Charles Perrow,Paperback,4.0,31.92,35.99,9780691004129,cat30,book17205,1973/11/29,17205,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7141/9780714150963.jpg,Indigo,Jenny Balfour-Paul,Paperback,5.0,23.64,24.0,9780714150963,cat30,book17206,1991/07/31,17206,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9055/9781905523832.jpg,Know Your Sheep,Jack Byard,Paperback,3.5,7.28,8.8,9781905523832,cat30,book17207,1995/09/02,17207,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8548/9781854862709.jpg,Model Aircraft Aerodynamics,Martin Simons,Paperback,4.0,21.52,24.0,9781854862709,cat30,book17208,1998/05/13,17208,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0081/9780008166083.jpg,Rocket Boys,Homer Hickam,Paperback,4.0,5.53,12.4,9780008166083,cat30,book17209,2019/08/06,17209,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0994/9780099460237.jpg,The Emperor Of Scent,Chandler Burr,Paperback,4.0,13.3,13.9,9780099460237,cat30,book17210,1978/07/23,17210,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8065/9780806539966.jpg,Wizard: The Life And Times Of Nikola Tesla,Marc J. Seifer,Paperback,4.0,18.69,23.0,9780806539966,cat30,book17211,1985/12/07,17211,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6046/9781604695533.jpg,Planting in a Post-Wild World,Thomas Rainer,Hardback,4.5,21.83,35.95,9781604695533,cat30,book17212,2011/09/14,17212,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408858615.jpg,Queen of Shadows,Sarah J. Maas,Paperback,4.5,9.72,10.5,9781408858615,cat31,book17213,1989/12/31,17213,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4071/9781407136622.jpg,The Dream Thieves,Maggie Stiefvater,Paperback,4.5,7.57,10.5,9781407136622,cat31,book17214,2016/04/04,17214,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5712/9780571273577.jpg,Lord of the Flies,William Golding,Paperback,3.5,8.13,8.8,9780571273577,cat31,book17215,2017/08/16,17215,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141321066.jpg,The Secret Garden,Frances Hodgson Burnett,Paperback,4.0,6.73,8.8,9780141321066,cat31,book17216,2020/02/24,17216,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1424/9780142410325.jpg,Charlie and the Great Glass Elevator,Roald Dahl,Paperback,3.5,7.01,8.3,9780142410325,cat31,book17217,2001/04/12,17217,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141365497.jpg,The Twits,Roald Dahl,Paperback,4.0,5.85,7.0,9780141365497,cat31,book17218,1973/08/24,17218,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141354224.jpg,The Long Haul (Diary of a Wimpy Kid book 9),Jeff Kinney,Paperback,4.5,7.07,7.8,9780141354224,cat31,book17219,2010/08/26,17219,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9074/9781907410352.jpg,Breaking Dawn,Stephenie Meyer,Paperback,3.5,9.8,11.4,9781907410352,cat31,book17220,2010/12/24,17220,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9095/9781909531130.jpg,Trash,Andy Mulligan,Paperback,3.5,8.24,10.3,9781909531130,cat31,book17221,1982/07/25,17221,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4052/9781405272247.jpg,Up The Faraway Tree,Enid Blyton,Paperback,4.0,5.73,8.8,9781405272247,cat31,book17222,2017/03/27,17222,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5824/9781582464503.jpg,The Invisible Boy,Trudy Ludwig,Hardback,4.5,12.43,16.0,9781582464503,cat31,book17223,2000/01/20,17223,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7445/9780744513059.jpg,Where the Forest Meets the Sea,Jeannie Baker,Paperback,4.5,7.6,10.3,9780744513059,cat31,book17224,1985/02/16,17224,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8623/9781862308312.jpg,If I Stay,Gayle Forman,Paperback,4.0,8.36,10.3,9781862308312,cat31,book17225,2017/03/07,17225,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141356099.jpg,Simon vs. the Homo Sapiens Agenda,Becky Albertalli,Paperback,4.5,8.13,10.5,9780141356099,cat31,book17226,2002/03/27,17226,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349124407.jpg,The Land of Stories: Beyond the Kingdoms,Chris Colfer,Paperback,4.5,7.48,10.3,9780349124407,cat31,book17227,2005/09/24,17227,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141345949.jpg,The 5th Wave: The Last Star (Book 3),Rick Yancey,Paperback,3.5,8.27,10.3,9780141345949,cat31,book17228,1974/04/16,17228,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5450/9780545027892.jpg,Wonderstruck,Brian Selznick,Hardback,4.0,18.39,21.1,9780545027892,cat31,book17229,2016/02/27,17229,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8620/9781862091979.jpg,Alphabet Songs,Fiona Pritchard,CD-Audio,4.0,7.58,12.0,9781862091979,cat31,book17230,2002/01/04,17230,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1560/9780156012195.jpg,Little Prince,Antoine   Saint-Exupéry,Paperback,4.5,9.85,11.95,9780156012195,cat31,book17231,2014/04/22,17231,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141339573.jpg,Prodigy,Marie Lu,Paperback,4.5,8.31,10.3,9780141339573,cat31,book17232,1976/10/25,17232,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8494/9781849414289.jpg,Where She Went,Gayle Forman,Paperback,4.0,8.27,9.5,9781849414289,cat31,book17233,1996/05/21,17233,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7460/9780746047132.jpg,Children's Picture Atlas,Ruth Brocklehurst,Hardback,4.5,11.68,12.4,9780746047132,cat31,book17234,1992/12/13,17234,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4263/9781426305948.jpg,Weird But True!,National Geographic Kids,Paperback,4.5,7.56,7.8,9781426305948,cat31,book17235,2002/07/29,17235,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0075/9780007580224.jpg,The Heir,Kiera Cass,Paperback,4.0,8.09,9.5,9780007580224,cat31,book17236,1991/08/06,17236,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0073/9780007326013.jpg,Mortal Coil,Derek Landy,Paperback,4.5,9.92,10.5,9780007326013,cat31,book17237,2008/01/21,17237,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4390/9780439049986.jpg,Captain Underpants #4: Captain Underpants and the Perilous Plot of Professor Poopypants,Dav Pilkey,Paperback,4.0,5.6,6.2,9780439049986,cat31,book17238,1980/03/25,17238,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5451/9780545155236.jpg,Lego City: Calling All Cars! (Level 1),Sonia Sander,Paperback,4.0,3.7,4.0,9780545155236,cat31,book17239,2021/05/08,17239,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0074/9780007466702.jpg,The Elite,Kiera Cass,Paperback,4.0,7.98,10.5,9780007466702,cat31,book17240,2021/06/06,17240,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141337166.jpg,Bloodlines: The Indigo Spell (book 3),Richelle Mead,Paperback,4.5,8.57,10.3,9780141337166,cat31,book17241,1988/06/28,17241,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5456/9780545685399.jpg,Wings of Fire #7: Winter Turning,T  Tui Sutherland,Paperback,4.5,7.79,10.3,9780545685399,cat31,book17242,1998/09/22,17242,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2501/9781250123565.jpg,The Six of Crows Duology Boxed Set,Leigh Bardugo,Hardback,5.0,28.54,37.6,9781250123565,cat31,book17243,1979/12/02,17243,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2500/9781250063151.jpg,The Kiss of Deception,Mary E. Pearson,Paperback,4.0,11.09,11.4,9781250063151,cat31,book17244,2020/09/28,17244,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0620/9780062085542.jpg,Unravel Me,Tahereh Mafi,Paperback,4.5,11.13,11.4,9780062085542,cat31,book17245,2019/12/14,17245,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3079/9780307931474.jpg,Escape From Mr. Lemoncello's Library,Chris Grabenstein,Paperback,4.0,6.18,8.3,9780307931474,cat31,book17246,1984/12/02,17246,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3123/9780312373511.jpg,The Wrinkle in Time Quintet,Madeleine L'Engle,Paperback,4.5,28.35,37.0,9780312373511,cat31,book17247,2003/09/14,17247,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5455/9780545540605.jpg,Sisters,Raina Telgemeier,Paperback,4.5,8.87,11.4,9780545540605,cat31,book17248,2008/05/25,17248,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0075/9780007559244.jpg,Radio Silence,ALICE OSEMAN,Paperback,4.0,8.27,10.3,9780007559244,cat31,book17249,1979/06/12,17249,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4263/9781426307751.jpg,National Geographic Kids Readers: Dinosaurs,National Geographic,Paperback,4.0,4.72,5.0,9781426307751,cat31,book17250,2013/12/19,17250,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5947/9781594748905.jpg,Miss Peregrine's Peculiar Children Boxed Set,Ransom Riggs,Paperback,4.5,27.66,36.5,9781594748905,cat31,book17251,1980/08/11,17251,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9074/9781907410499.jpg,New Moon,Stephenie Meyer,Paperback,3.5,8.74,10.3,9781907410499,cat31,book17252,1999/03/23,17252,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4063/9781406362176.jpg,The Mortal Instruments 2: City of Ashes,Cassandra Clare,Paperback,4.0,8.49,11.4,9781406362176,cat31,book17253,1979/08/06,17253,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4393/9780439376105.jpg,Captain Underpants #6: Captain Underpants & Big Bad Battle of Bionic Booger Boy Pt 1 Nostril Nugget,Dav Pilkey,Paperback,4.0,5.79,6.2,9780439376105,cat31,book17254,1994/08/25,17254,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5754/9781575423463.jpg,Cool Down and Work Through Anger,Cheri J. Meiners,Paperback,4.0,10.25,12.99,9781575423463,cat31,book17255,1985/04/01,17255,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141364155.jpg,Girl Online,Zoe Sugg,Paperback,3.5,8.38,10.3,9780141364155,cat31,book17256,2018/01/10,17256,Available,
